19990,0,10,0
19987,3,9,1
19987,3,7,3
19986,4,6,4
19984,6,5,5
19983,5,6,6
19981,5,8,6
19975,10,7,8
19972,6,13,9
19964,9,16,11
19953,12,21,14
19945,9,26,20
19928,17,35,20
19912,16,46,26
19889,23,57,31
19862,28,71,39
19824,39,93,44
19770,55,122,53
19696,74,164,66
19601,95,210,94
19470,132,259,139
19311,159,359,171
19098,213,465,224
18840,259,619,282
18478,364,790,368
18044,436,1053,467
17485,562,1332,621
16806,681,1724,789
15986,823,2177,1014
14969,1021,2703,1307
13865,1112,3373,1650
12557,1314,4038,2091
11179,1389,4785,2647
9779,1410,5535,3276
8330,1462,6199,4009
7012,1335,6851,4802
5812,1218,7281,5689
4813,1024,7555,6608
3981,857,7566,7596
3285,723,7409,8583
2750,572,7172,9506
2322,465,6761,10452
2016,350,6354,11280
1755,304,5862,12079
1548,265,5412,12775
1390,217,4945,13448
1304,173,4499,14024
1218,157,4040,14585
1134,153,3652,15061
1088,128,3295,15489
1066,100,2966,15868
1018,119,2587,16276
1035,80,2301,16584
1046,67,2026,16861
1037,87,1802,17074
1027,82,1624,17267
1039,71,1481,17409
1057,57,1298,17588
1062,59,1157,17722
1103,46,1045,17806
1139,41,953,17867
1177,34,857,17932
1209,43,769,17979
1250,37,691,18022
1292,34,616,18058
1357,44,537,18062
1398,37,493,18072
1448,42,437,18073
1505,34,379,18082
1554,34,344,18068
1596,28,306,18070
1629,29,273,18069
1681,24,245,18050
1733,10,233,18024
1787,7,202,18004
1841,8,164,17987
1894,8,144,17954
1961,2,131,17906
2027,5,109,17859
2073,3,91,17833
2135,4,81,17780
2190,5,70,17735
2232,9,67,17692
2280,9,62,17649
2333,9,62,17596
2386,10,51,17553
2441,7,53,17499
2494,4,53,17449
2551,5,51,17393
2601,6,49,17344
2649,5,52,17294
2699,4,47,17250
2754,4,44,17198
2805,2,42,17151
2853,4,39,17104
2904,3,34,17059
2947,4,31,17018
2996,9,33,16962
3054,3,36,16907
3117,4,29,16850
3168,3,28,16801
3199,2,29,16770
3252,0,27,16721
3299,3,23,16675
