19990,0,10,0
19984,6,7,3
19973,14,9,4
19959,21,16,4
19926,45,21,8
19879,65,46,10
19774,127,84,15
19587,220,167,26
19203,435,313,49
18524,741,642,93
17190,1419,1223,168
14882,2436,2364,318
11485,3541,4321,653
7283,4378,7129,1210
3687,3763,10353,2197
1492,2373,12501,3634
538,1105,13013,5344
224,448,12243,7085
92,248,11003,8657
65,117,9728,10090
80,91,8471,11358
87,97,7394,12422
100,96,6456,13348
101,102,5613,14184
122,111,4915,14852
137,110,4303,15450
166,100,3705,16029
162,118,3233,16487
179,111,2830,16880
209,107,2476,17208
236,100,2166,17498
278,98,1922,17702
293,102,1687,17918
312,98,1475,18115
343,89,1299,18269
396,76,1142,18386
430,71,1033,18466
485,64,911,18540
538,63,812,18587
580,70,717,18633
644,66,635,18655
682,65,565,18688
739,60,528,18673
801,48,482,18669
848,65,438,18649
895,58,404,18643
946,57,370,18627
1006,51,343,18600
1045,52,307,18596
1098,52,293,18557
1163,41,282,18514
1188,48,265,18499
1236,38,260,18466
1268,36,243,18453
1294,43,219,18444
1330,39,211,18420
1377,38,207,18378
1426,28,201,18345
1466,27,191,18316
1515,26,181,18278
1575,30,170,18225
1637,30,160,18173
1679,31,154,18136
1723,27,138,18112
1789,30,136,18045
1849,28,128,17995
1905,28,130,17937
1958,24,124,17894
2006,18,119,17857
2053,19,111,17817
2114,19,111,17756
2165,20,106,17709
2223,16,98,17663
2267,25,95,17613
2319,23,104,17554
2353,22,106,17519
2395,28,104,17473
2434,27,108,17431
2483,30,108,17379
2516,27,113,17344
2553,33,114,17300
2580,36,120,17264
2627,30,127,17216
2647,33,136,17184
2684,34,142,17140
2712,40,144,17104
2734,37,147,17082
2751,36,158,17055
2760,42,165,17033
2785,48,182,16985
2796,41,205,16958
2812,51,207,16930
2843,48,220,16889
2866,41,234,16859
2873,51,233,16843
2899,51,243,16807
2894,66,253,16787
2904,58,278,16760
2891,66,286,16757
2864,70,301,16765
2855,81,312,16752
2846,76,339,16739
2836,87,359,16718
2811,93,382,16714
2779,98,402,16721
2750,107,421,16722
2716,107,451,16726
2682,113,470,16735
2658,113,490,16739
2630,114,511,16745
2580,124,535,16761
2557,109,558,16776
2499,151,563,16787
2464,121,614,16801
2391,169,612,16828
2334,140,669,16857
2292,140,688,16880
2228,168,694,16910
2187,153,735,16925
2127,169,733,16971
2104,140,771,16985
2052,148,770,17030
2011,147,775,17067
1966,161,762,17111
1929,155,755,17161
1889,152,763,17196
1846,158,749,17247
1827,137,764,17272
1790,149,743,17318
1775,129,744,17352
1773,127,731,17369
1758,124,722,17396
1769,123,717,17391
1772,126,717,17385
1776,118,718,17388
1773,123,690,17414
1770,118,659,17453
1787,122,641,17450
1810,119,624,17447
1828,116,613,17443
1841,120,607,17432
1860,126,591,17423
1881,125,587,17407
1888,132,586,17394
1898,132,598,17372
1892,121,611,17376
1911,114,612,17363
1912,140,597,17351
1927,124,606,17343
1935,129,602,17334
1978,108,625,17289
1983,125,605,17287
1985,132,615,17268
1981,138,609,17272
1984,125,618,17273
1979,134,612,17275
1977,126,609,17288
1965,140,603,17292
1968,133,611,17288
1973,128,610,17289
1999,122,602,17277
2008,123,615,17254
1989,150,600,17261
1998,132,626,17244
2022,139,613,17226
2024,151,632,17193
2032,142,644,17182
2026,130,648,17196
2047,116,647,17190
2062,124,632,17182
2063,137,642,17158
2089,136,631,17144
2079,137,635,17149
2073,152,630,17145
2094,153,630,17123
2083,168,637,17112
2077,148,679,17096
2070,162,688,17080
2087,152,702,17059
2067,154,725,17054
2031,177,738,17054
2009,174,751,17066
2034,145,753,17068
2049,153,749,17049
2046,157,744,17053
2022,168,716,17094
2029,146,748,17077
2038,141,723,17098
2028,165,719,17088
2025,158,734,17083
2045,143,759,17053
2035,183,743,17039
2030,165,766,17039
2021,169,753,17057
2034,169,763,17034
2047,154,747,17052
2060,165,753,17022
2061,161,759,17019
2045,180,732,17043
2040,162,755,17043
2034,168,770,17028
2030,153,785,17032
2019,156,783,17042
1996,179,759,17066
1970,168,769,17093
1981,157,782,17080
2020,157,779,17044
1997,181,780,17042
2015,143,813,17029
1993,166,790,17051
1991,170,802,17037
1980,162,792,17066
1972,180,809,17039
1970,162,835,17033
1968,168,822,17042
1954,180,799,17067
1964,185,805,17046
1955,198,801,17046
1966,184,808,17042
1986,179,797,17038
1984,180,785,17051
1970,180,804,17046
1945,187,806,17062
1963,169,820,17048
1972,171,810,17047
1963,189,810,17038
1959,185,815,17041
1946,188,820,17046
1925,184,811,17080
1923,202,824,17051
1947,170,857,17026
1942,171,847,17040
1913,197,838,17052
1910,178,856,17056
1907,163,866,17064
1913,164,855,17068
1910,165,878,17047
1885,199,855,17061
1895,188,849,17068
1892,193,842,17073
1871,206,855,17068
1872,175,877,17076
1876,178,875,17071
1853,187,861,17099
1862,173,867,17098
1854,168,865,17113
1851,177,843,17129
1858,170,845,17127
1865,182,832,17121
1834,189,845,17132
1813,175,848,17164
1812,187,822,17179
1836,176,812,17176
1835,179,817,17169
1842,180,809,17169
1872,173,811,17144
1887,154,815,17144
1905,157,782,17156
1918,170,762,17150
1924,163,767,17146
1918,186,760,17136
1936,177,758,17129
1958,163,758,17121
1953,180,744,17123
1952,191,751,17106
1934,193,757,17116
1967,153,780,17100
1957,187,753,17103
1965,172,782,17081
1994,157,796,17053
2026,163,777,17034
2004,193,766,17037
2003,196,775,17026
2026,174,803,16997
2036,168,782,17014
2020,186,770,17024
2007,174,809,17010
2001,185,816,16998
1997,166,846,16991
2003,171,831,16995
1984,196,820,17000
1992,195,848,16965
1983,196,858,16963
1981,195,866,16958
1991,176,876,16957
1982,180,854,16984
1971,187,845,16997
1975,180,859,16986
1957,188,868,16987
1961,194,855,16990
1953,189,855,17003
1960,197,850,16993
1965,185,871,16979
1966,183,879,16972
1964,175,874,16987
1953,186,881,16980
1934,182,854,17030
1948,178,859,17015
1931,192,850,17027
1931,189,839,17041
1941,182,835,17042
1924,196,827,17053
1938,202,831,17029
1936,182,839,17043
1928,194,833,17045
1913,196,837,17054
1910,188,855,17047
1918,169,868,17045
1941,167,840,17052
1969,179,830,17022
1984,175,831,17010
1991,186,819,17004
2000,190,818,16992
1985,206,811,16998
1991,186,847,16976
1988,196,836,16980
1970,212,832,16986
1965,196,859,16980
1976,188,849,16987
1966,182,837,17015
1969,164,837,17030
1989,181,823,17007
1989,172,826,17013
1994,184,823,16999
2031,162,815,16992
2036,168,791,17005
2046,184,793,16977
2060,199,788,16953
2052,192,795,16961
2053,201,800,16946
2040,192,826,16942
2022,212,820,16946
2001,207,830,16962
1993,205,830,16972
1985,192,839,16984
1976,203,846,16975
1987,184,873,16956
2005,164,880,16951
2009,185,878,16928
1998,193,873,16936
2000,186,880,16934
1999,208,874,16919
2001,198,865,16936
1991,206,875,16928
1986,204,890,16920
1958,208,908,16926
1936,211,925,16928
1911,197,961,16931
1895,205,956,16944
1904,183,971,16942
1887,188,964,16961
1858,213,957,16972
1851,188,979,16982
1856,187,948,17009
1849,201,906,17044
1851,211,880,17058
1855,210,910,17025
1851,207,899,17043
1877,194,899,17030
1894,186,912,17008
1906,216,895,16983
1889,205,914,16992
1871,191,920,17018
1855,225,906,17014
1843,204,911,17042
1841,206,880,17073
1848,187,864,17101
1873,170,836,17121
1885,196,815,17104
1894,175,845,17086
1882,194,808,17116
1907,159,824,17110
1921,161,814,17104
1936,172,798,17094
1931,175,808,17086
1983,160,794,17063
1992,169,779,17060
1988,170,772,17070
1996,172,789,17043
2001,186,794,17019
2004,184,813,16999
1997,172,839,16992
2021,171,840,16968
2021,178,838,16963
2058,166,837,16939
2072,190,817,16921
2074,183,811,16932
2079,183,818,16920
2065,180,826,16929
2039,198,821,16942
2041,197,811,16951
2038,188,827,16947
2051,188,821,16940
2033,188,836,16943
2059,192,858,16891
2058,199,859,16884
2053,198,855,16894
2027,198,870,16905
2018,195,886,16901
1977,226,889,16908
1960,194,933,16913
1984,208,916,16892
1989,175,934,16902
1990,203,887,16920
1994,210,888,16908
2021,188,896,16895
2012,214,871,16903
1960,217,914,16909
1941,220,920,16919
1936,216,917,16931
1924,215,921,16940
1941,197,922,16940
1971,196,915,16918
1974,197,902,16927
1960,201,892,16947
1959,197,880,16964
1968,196,879,16957
1977,199,874,16950
1993,191,865,16951
2003,181,860,16956
1993,200,855,16952
2000,198,860,16942
1981,219,881,16919
1966,224,896,16914
1963,202,913,16922
1964,212,919,16905
1949,206,944,16901
1966,202,932,16900
1959,209,941,16891
1951,210,946,16893
1973,200,926,16901
1991,200,908,16901
2004,196,891,16909
1998,206,889,16907
1975,198,883,16944
2009,201,864,16926
1984,203,875,16938
1972,208,888,16932
1974,200,902,16924
1951,230,893,16926
1928,212,933,16927
1916,209,956,16919
1916,177,972,16935
1937,164,967,16932
1933,186,955,16926
1921,202,942,16935
1917,199,949,16935
1913,195,967,16925
1901,202,973,16924
1913,188,958,16941
1935,186,950,16929
1938,177,938,16947
1930,207,891,16972
1939,208,905,16948
1926,223,913,16938
1926,201,924,16949
1893,206,927,16974
1889,194,926,16991
1884,186,920,17010
1920,188,907,16985
1940,184,894,16982
1914,207,872,17007
1899,211,886,17004
1890,191,906,17013
1881,203,893,17023
1884,182,895,17039
1890,180,884,17046
1883,177,858,17082
1907,175,837,17081
1885,197,825,17093
1901,173,829,17097
1905,176,819,17100
1917,160,824,17099
1920,181,805,17094
1911,185,818,17086
1930,187,817,17066
1936,189,813,17062
1939,193,804,17064
1956,193,816,17035
1953,180,804,17063
1958,197,800,17045
1967,189,817,17027
1980,198,833,16989
1970,205,824,17001
1994,184,828,16994
1981,197,810,17012
1952,216,826,17006
1951,189,858,17002
1953,192,848,17007
1959,192,855,16994
1955,199,836,17010
1975,160,829,17036
2011,192,800,16997
2040,184,806,16970
2048,181,803,16968
2030,198,811,16961
2048,203,822,16927
2060,195,841,16904
2066,191,852,16891
2063,186,858,16893
2053,198,850,16899
2028,212,848,16912
2028,196,883,16893
2052,178,899,16871
2060,169,904,16867
2063,188,889,16860
2049,196,890,16865
2059,173,896,16872
2009,210,898,16883
1995,199,908,16898
1973,197,913,16917
1983,195,919,16903
1980,190,915,16915
1976,199,902,16923
1955,203,913,16929
1956,221,911,16912
1934,222,928,16916
1893,241,949,16917
1887,235,960,16918
1878,212,988,16922
1848,253,949,16950
1877,193,971,16959
1841,226,955,16978
1844,204,997,16955
1854,196,977,16973
1865,211,952,16972
1863,211,956,16970
1877,209,944,16970
1885,195,927,16993
1868,209,900,17023
1872,197,896,17035
1872,194,902,17032
1889,186,892,17033
1901,179,897,17023
1896,172,888,17044
1910,159,886,17045
1920,178,854,17048
1916,173,864,17047
1943,165,859,17033
1924,189,837,17050
1932,182,837,17049
1962,169,820,17049
1991,172,802,17035
2009,177,806,17008
2029,176,807,16988
2027,172,805,16996
2046,187,816,16951
2047,202,818,16933
2041,199,847,16913
2032,188,867,16913
2021,204,856,16919
1995,202,875,16928
1981,199,883,16937
1975,186,899,16940
1965,188,894,16953
1933,199,880,16988
1934,188,884,16994
1949,184,860,17007
1962,190,877,16971
1966,194,891,16949
1975,191,900,16934
1958,215,890,16937
1988,195,900,16917
1998,197,884,16921
1976,203,887,16934
1991,179,891,16939
2016,174,892,16918
2017,188,888,16907
2024,182,884,16910
2025,194,873,16908
2010,206,877,16907
2010,195,907,16888
1980,216,915,16889
1991,195,915,16899
1989,202,922,16887
1973,217,937,16873
1992,184,952,16872
1953,236,939,16872
1947,203,967,16883
1929,193,964,16914
1913,205,948,16934
1907,211,925,16957
1941,176,935,16948
1924,212,903,16961
1911,216,904,16969
1939,190,920,16951
1935,208,881,16976
1941,223,896,16940
1934,218,922,16926
1929,222,908,16941
1924,203,935,16938
1899,218,933,16950
