19990,0,10,0
19985,5,8,2
19977,11,9,3
19968,15,13,4
19947,28,18,7
19915,44,32,9
19840,86,61,13
19695,164,120,21
19405,321,234,40
18914,531,489,66
17827,1145,895,133
15995,1914,1827,264
13036,3063,3389,512
9114,4046,5879,961
5108,4151,8982,1759
2168,3092,11800,2940
833,1475,13186,4506
314,623,12789,6274
134,267,11674,7925
78,135,10343,9444
65,74,9059,10802
70,73,7896,11961
75,72,6848,13005
101,78,5919,13902
118,85,5186,14611
122,91,4445,15342
139,95,3886,15880
158,92,3389,16361
182,76,2955,16787
194,82,2593,17131
209,84,2279,17428
246,75,2008,17671
291,57,1784,17868
321,65,1564,18050
359,64,1379,18198
392,70,1225,18313
426,76,1066,18432
476,60,955,18509
523,60,841,18576
552,86,732,18630
594,73,680,18653
648,54,622,18676
682,61,557,18700
725,59,521,18695
757,50,488,18705
794,49,448,18709
846,43,399,18712
878,44,376,18702
920,39,344,18697
974,35,305,18686
1011,39,280,18670
1070,35,259,18636
1121,35,224,18620
1163,35,208,18594
1221,22,212,18545
1255,26,203,18516
1300,23,189,18488
1353,23,181,18443
1402,25,170,18403
1459,24,165,18352
1519,20,153,18308
1580,18,139,18263
1638,24,131,18207
1682,22,131,18165
1725,25,128,18122
1778,25,133,18064
1827,28,134,18011
1877,15,133,17975
1931,18,118,17933
1984,16,109,17891
2057,14,112,17817
2092,22,106,17780
2136,27,113,17724
2190,20,114,17676
2249,25,100,17626
2300,19,100,17581
2347,23,99,17531
2385,27,101,17487
2439,20,105,17436
2472,31,107,17390
2504,24,115,17357
2531,34,115,17320
2560,32,129,17279
2602,35,137,17226
2631,37,151,17181
2646,37,158,17159
2677,33,161,17129
2703,35,162,17100
2728,37,162,17073
2749,41,170,17040
2764,47,179,17010
2789,41,185,16985
2824,45,191,16940
2844,50,200,16906
2840,57,212,16891
2857,60,229,16854
2869,68,246,16817
2871,67,262,16800
2883,69,280,16768
2886,69,297,16748
2868,97,322,16713
2842,90,361,16707
2818,86,396,16700
2782,112,425,16681
2735,126,457,16682
2702,100,507,16691
2666,111,515,16708
2629,113,538,16720
2586,134,555,16725
2522,131,602,16745
2440,153,638,16769
2379,132,680,16809
2310,146,706,16838
2251,149,731,16869
2168,173,744,16915
2092,174,784,16950
2029,159,806,17006
1988,150,812,17050
1919,178,800,17103
1873,156,820,17151
1829,160,813,17198
1800,140,825,17235
1761,154,808,17277
1716,148,811,17325
1703,135,788,17374
1714,114,781,17391
1685,135,755,17425
1686,124,751,17439
1681,124,738,17457
1677,123,719,17481
1663,123,712,17502
1675,108,701,17516
1661,141,679,17519
1663,122,675,17540
1692,91,654,17563
1731,94,601,17574
1745,109,565,17581
1766,102,563,17569
1801,107,556,17536
1806,117,544,17533
1847,92,558,17503
1856,101,559,17484
1856,106,550,17488
1867,110,551,17472
1868,116,542,17474
1890,115,547,17448
1896,126,551,17427
1923,117,549,17411
1934,120,548,17398
1942,127,552,17379
1927,148,550,17375
1960,114,593,17333
1966,123,580,17331
1971,141,578,17310
1984,124,579,17313
2017,120,578,17285
2043,115,565,17277
2058,122,597,17223
2051,135,582,17232
2061,126,583,17230
2066,134,580,17220
2088,117,594,17201
2084,132,602,17182
2081,142,616,17161
2092,129,644,17135
2099,119,657,17125
2097,137,651,17115
2104,133,652,17111
2099,147,645,17109
2095,160,652,17093
2087,143,673,17097
2106,140,688,17066
2086,157,698,17059
2093,148,709,17050
2080,159,712,17049
2079,157,714,17050
2071,145,731,17053
2080,145,732,17043
2057,166,729,17048
2040,168,725,17067
2029,157,735,17079
2021,170,729,17080
2039,143,742,17076
2015,172,733,17080
2019,145,757,17079
2004,162,761,17073
1993,174,776,17057
1995,164,798,17043
2009,154,778,17059
2030,132,752,17086
2026,163,721,17090
2045,149,726,17080
2045,164,721,17070
2030,163,747,17060
2026,155,752,17067
2013,165,758,17064
2003,161,776,17060
1976,174,795,17055
1992,143,842,17023
1966,160,813,17061
1963,150,804,17083
1968,168,813,17051
1979,150,806,17065
1975,155,809,17061
1967,153,792,17088
1974,174,795,17057
2001,137,784,17078
1999,161,772,17068
2021,142,801,17036
1981,200,788,17031
1989,173,826,17012
1998,157,814,17031
2007,179,799,17015
1999,181,803,17017
1965,195,810,17030
1959,172,843,17026
1962,161,850,17027
1963,156,836,17045
1955,172,841,17032
1943,168,860,17029
1921,165,866,17048
1906,170,850,17074
1901,173,845,17081
1881,187,868,17064
1893,176,877,17054
1878,187,866,17069
1884,166,868,17082
1892,192,843,17073
1880,191,830,17099
1871,178,841,17110
1857,182,833,17128
1866,170,812,17152
1852,177,800,17171
1873,169,773,17185
1896,160,760,17184
1908,174,758,17160
1896,177,766,17161
1901,157,779,17163
1917,171,763,17149
1941,162,768,17129
1931,173,752,17144
1933,161,771,17135
1963,158,774,17105
1944,182,756,17118
1915,179,790,17116
1934,155,786,17125
1945,160,773,17122
1941,156,773,17130
1928,168,788,17116
1890,183,819,17108
1903,153,834,17110
1878,169,805,17148
1898,161,803,17138
1901,174,794,17131
1893,175,793,17139
1924,158,804,17114
1914,179,779,17128
1940,169,785,17106
1934,162,785,17119
1950,164,770,17116
1971,183,770,17076
1989,163,803,17045
1972,187,797,17044
1976,159,822,17043
1983,152,828,17037
1949,182,788,17081
1953,159,809,17079
1959,167,795,17079
1954,173,796,17077
1965,174,802,17059
1958,168,811,17063
1963,161,814,17062
1955,189,796,17060
1986,158,808,17048
2000,154,798,17048
2013,180,781,17026
2011,159,792,17038
1996,183,786,17035
1999,180,810,17011
2004,172,833,16991
2022,170,816,16992
1992,190,808,17010
2020,177,817,16986
2021,186,806,16987
2021,175,809,16995
2030,164,812,16994
2033,157,805,17005
2024,179,790,17007
2009,193,805,16993
2016,178,827,16979
2021,172,838,16969
2017,189,828,16966
1990,194,833,16983
1977,171,841,17011
1971,175,831,17023
1999,155,827,17019
1986,193,812,17009
1991,177,826,17006
2007,147,836,17010
1985,175,810,17030
1986,177,812,17025
1989,176,829,17006
1974,189,831,17006
1962,186,819,17033
1948,176,815,17061
1952,169,814,17065
1937,196,833,17034
1935,195,868,17002
1908,181,904,17007
1914,189,896,17001
1925,190,914,16971
1926,200,923,16951
1891,235,939,16935
1866,215,967,16952
1835,241,945,16979
1813,226,965,16996
1802,215,970,17013
1799,208,958,17035
1784,203,953,17060
1773,218,952,17057
1798,180,957,17065
1777,195,944,17084
1759,199,938,17104
1752,197,916,17135
1741,204,924,17131
1734,190,920,17156
1758,170,917,17155
1772,182,881,17165
1774,200,871,17155
1802,178,904,17116
1802,191,887,17120
1822,173,869,17136
1848,177,851,17124
1864,201,835,17100
1874,202,849,17075
1882,207,842,17069
1898,197,852,17053
1898,201,865,17036
1929,184,875,17012
1912,195,856,17037
1937,178,854,17031
1922,181,840,17057
1943,187,817,17053
1935,183,806,17076
1971,156,807,17066
1963,168,781,17088
1965,173,749,17113
1983,167,765,17085
2000,152,786,17062
2018,158,772,17052
2027,155,771,17047
2043,151,771,17035
2052,173,769,17006
2052,175,791,16982
2080,159,800,16961
2092,152,807,16949
2092,177,788,16943
2074,192,797,16937
2066,175,813,16946
2063,182,818,16937
2054,193,810,16943
2053,181,838,16928
2040,180,833,16947
2043,172,855,16930
2026,185,858,16931
2003,194,841,16962
1978,190,853,16979
1982,184,880,16954
1967,188,879,16966
1933,195,891,16981
1934,186,889,16991
1919,203,880,16998
1915,199,905,16981
1913,200,917,16970
