19990,0,10,0
19983,7,9,1
19975,15,6,4
19964,19,13,4
19934,40,20,6
19887,60,45,8
19773,127,88,12
19570,221,186,23
19164,442,346,48
18408,811,686,95
17064,1425,1324,187
14735,2434,2478,353
11234,3636,4478,652
7083,4326,7359,1232
3538,3739,10484,2239
1416,2299,12658,3627
499,1078,13101,5322
182,439,12345,7034
99,196,11028,8677
88,125,9698,10089
52,113,8438,11397
77,83,7273,12567
88,83,6298,13531
94,91,5491,14324
97,94,4829,14980
110,89,4205,15596
123,85,3690,16102
142,81,3228,16549
163,79,2863,16895
176,83,2498,17243
235,72,2175,17518
264,70,1895,17771
306,62,1653,17979
356,76,1414,18154
390,75,1258,18277
432,79,1104,18385
469,81,1012,18438
498,75,916,18511
534,68,812,18586
573,61,742,18624
623,53,671,18653
649,57,582,18712
696,52,534,18718
744,44,480,18732
796,52,419,18733
839,50,375,18736
881,53,337,18729
924,41,317,18718
975,43,295,18687
1033,40,263,18664
1074,41,247,18638
1133,42,233,18592
1182,38,225,18555
1235,33,212,18520
1305,28,203,18464
1365,28,184,18423
1420,28,178,18374
1466,32,168,18334
1515,27,172,18286
1569,25,164,18242
1618,33,155,18194
1664,30,153,18153
1714,25,155,18106
1736,24,155,18085
1787,21,143,18049
1840,28,130,18002
1888,20,130,17962
1957,12,127,17904
2003,18,119,17860
2047,18,115,17820
2097,23,102,17778
2144,26,105,17725
2198,26,104,17672
2239,18,101,17642
2286,21,89,17604
2320,22,95,17563
2374,24,95,17507
2417,21,94,17468
2460,28,98,17414
2484,32,108,17376
2521,20,117,17342
2550,27,115,17308
2566,31,123,17280
2599,31,127,17243
2627,30,134,17209
2662,34,138,17166
2698,29,139,17134
2728,29,134,17109
2737,41,140,17082
2750,41,155,17054
2768,32,158,17042
2806,31,169,16994
2821,46,170,16963
2838,54,177,16931
2861,45,199,16895
2871,52,212,16865
2873,65,235,16827
2883,55,254,16808
2883,71,258,16788
2873,78,278,16771
2858,87,294,16761
2853,74,322,16751
2823,97,350,16730
2811,97,374,16718
2789,94,396,16721
2764,113,425,16698
2716,120,468,16696
2667,121,510,16702
2630,120,539,16711
2564,128,572,16736
2513,127,597,16763
2463,133,618,16786
2405,130,641,16824
2334,150,647,16869
2278,125,689,16908
2234,138,716,16912
2173,127,730,16970
2123,148,727,17002
2066,140,746,17048
2023,135,749,17093
1976,146,756,17122
1960,127,767,17146
1941,119,758,17182
1912,141,742,17205
1872,140,746,17242
1837,142,748,17273
1810,142,756,17292
1794,132,751,17323
1778,120,750,17352
1759,132,739,17370
1762,120,734,17384
1747,124,715,17414
1732,131,709,17428
1722,135,692,17451
1726,125,690,17459
1744,118,673,17465
1737,142,664,17457
1732,140,664,17464
1749,117,669,17465
1753,125,651,17471
1751,126,656,17467
1758,116,667,17459
1781,111,653,17455
1803,128,624,17445
1831,122,625,17422
1823,130,620,17427
1837,114,630,17419
1866,120,621,17393
1860,121,622,17397
1870,126,619,17385
1882,126,628,17364
1894,127,646,17333
1898,139,654,17309
1905,123,653,17319
1897,131,662,17310
1911,127,668,17294
1903,142,662,17293
1883,156,681,17280
1869,144,674,17313
1868,130,701,17301
1877,131,679,17313
1886,139,680,17295
1892,140,704,17264
1899,160,705,17236
1893,151,727,17229
1880,156,729,17235
1862,152,746,17240
1865,148,763,17224
1857,162,749,17232
1854,145,757,17244
1866,154,763,17217
1897,155,756,17192
1881,163,769,17187
1882,156,745,17217
1882,158,760,17200
1873,154,779,17194
1882,156,770,17192
1879,152,769,17200
1875,141,765,17219
1887,147,734,17232
1900,132,737,17231
1920,142,733,17205
1956,136,719,17189
1964,143,709,17184
1946,159,700,17195
1932,164,715,17189
1939,143,726,17192
1934,159,726,17181
1916,182,743,17159
1929,166,752,17153
1925,171,758,17146
1930,163,767,17140
1932,151,762,17155
1940,140,741,17179
1949,139,722,17190
1951,155,691,17203
1947,162,700,17191
1964,149,715,17172
1949,182,719,17150
1970,158,744,17128
1985,158,722,17135
1997,162,718,17123
1989,177,735,17099
1987,158,750,17105
2009,150,766,17075
2008,156,752,17084
2000,159,743,17098
2013,155,761,17071
2011,167,765,17057
2003,165,774,17058
2016,153,779,17052
2011,170,763,17056
2017,182,756,17045
2032,162,756,17050
2042,176,739,17043
2039,190,748,17023
2034,187,769,17010
2055,173,765,17007
2039,199,749,17013
2034,181,775,17010
2018,182,783,17017
