19990,0,10,0
19978,12,9,1
19967,20,11,2
19948,31,18,3
19907,55,32,6
19833,95,64,8
19708,150,127,15
19440,309,221,30
18954,547,433,66
18010,1020,837,133
16306,1807,1649,238
13445,2999,3129,427
9615,3990,5562,833
5498,4315,8622,1565
2404,3290,11606,2700
916,1664,13196,4224
341,742,12934,5983
136,334,11887,7643
76,168,10640,9116
56,121,9298,10525
54,99,8126,11721
51,86,7056,12807
81,65,6112,13742
98,69,5310,14523
129,70,4621,15180
144,78,4019,15759
154,81,3523,16242
192,83,3056,16669
216,86,2673,17025
240,93,2363,17304
251,89,2059,17601
283,87,1817,17813
315,82,1581,18022
345,77,1369,18209
379,67,1243,18311
402,57,1114,18427
439,56,970,18535
478,54,862,18606
523,57,769,18651
569,53,686,18692
620,52,605,18723
675,44,553,18728
720,45,494,18741
767,38,441,18754
803,51,400,18746
843,52,364,18741
900,43,335,18722
938,43,316,18703
1011,30,303,18656
1070,28,269,18633
1135,29,243,18593
1195,30,222,18553
1236,32,207,18525
1306,28,197,18469
1358,29,188,18425
1416,31,184,18369
1472,28,172,18328
1514,32,165,18289
1560,25,154,18261
1609,29,139,18223
1654,32,128,18186
1707,26,132,18135
1747,25,128,18100
1786,24,128,18062
1838,25,127,18010
1897,18,124,17961
1937,30,120,17913
1980,26,122,17872
2037,18,122,17823
2086,26,112,17776
2123,27,121,17729
2173,31,120,17676
2196,29,130,17645
2245,26,136,17593
2292,26,134,17548
2342,24,132,17502
2384,23,123,17470
2423,27,120,17430
2463,31,112,17394
2510,35,119,17336
2536,32,126,17306
2572,35,130,17263
2626,21,136,17217
2670,29,133,17168
2697,32,127,17144
2724,33,132,17111
2751,36,145,17068
2778,37,160,17025
2794,45,171,16990
2813,45,186,16956
2840,46,200,16914
2843,57,213,16887
2870,46,239,16845
2883,59,248,16810
2889,69,251,16791
2889,74,271,16766
2885,74,289,16752
2878,76,313,16733
2846,90,328,16736
2824,90,361,16725
2818,85,385,16712
2791,101,411,16697
2775,102,442,16681
2762,97,469,16672
2741,111,482,16666
2719,126,498,16657
2696,123,544,16637
2650,142,569,16639
2599,140,602,16659
2533,150,627,16690
2489,144,665,16702
2416,169,673,16742
2363,143,719,16775
2298,163,731,16808
2243,163,755,16839
2167,157,804,16872
2121,149,821,16909
2034,178,841,16947
1989,159,862,16990
1953,148,871,17028
1910,147,858,17085
1860,142,869,17129
1840,145,864,17151
1816,143,862,17179
1793,143,837,17227
1749,147,829,17275
1695,163,819,17323
1670,157,828,17345
1662,134,826,17378
1638,138,794,17430
1615,155,778,17452
1579,156,764,17501
1596,135,760,17509
1597,132,754,17517
1599,122,743,17536
1600,141,728,17531
1608,152,712,17528
1601,146,707,17546
1618,146,690,17546
1628,144,684,17544
1648,130,682,17540
1653,108,674,17565
1671,125,656,17548
1690,114,650,17546
1704,108,643,17545
1744,108,613,17535
1752,130,603,17515
1783,122,600,17495
1786,131,597,17486
1799,129,603,17469
1819,124,594,17463
1863,108,597,17432
1909,113,587,17391
1938,114,574,17374
1948,131,564,17357
1987,106,584,17323
1994,129,563,17314
2026,123,564,17287
2064,113,562,17261
2102,119,552,17227
2110,133,551,17206
2081,148,583,17188
2095,135,587,17183
2118,131,584,17167
2131,145,581,17143
2137,148,592,17123
2146,152,610,17092
2150,125,643,17082
2125,149,635,17091
2128,127,648,17097
2117,149,660,17074
2131,140,690,17039
2132,138,690,17040
2133,144,671,17052
2137,163,669,17031
2116,168,679,17037
2110,174,687,17029
2107,179,702,17012
2076,198,714,17012
2067,171,750,17012
2056,169,782,16993
2047,181,789,16983
2048,174,814,16964
2011,204,821,16964
2005,179,881,16935
1961,181,891,16967
1933,184,901,16982
1933,177,904,16986
1903,192,911,16994
1886,193,923,16998
1859,204,925,17012
1829,205,947,17019
1793,213,938,17056
1814,199,944,17043
1774,223,931,17072
1740,225,948,17087
1729,205,973,17093
1717,210,973,17100
1718,187,968,17127
1721,192,946,17141
1717,184,944,17155
1747,175,960,17118
1737,197,951,17115
1711,205,951,17133
1729,189,950,17132
1738,178,928,17156
1729,190,899,17182
1738,178,892,17192
1723,190,866,17221
1707,188,861,17244
1714,169,867,17250
1729,160,857,17254
1754,173,839,17234
1757,173,842,17228
1780,161,827,17232
1785,174,793,17248
1781,176,795,17248
1790,166,795,17249
1791,181,803,17225
1787,177,818,17218
1794,161,817,17228
1818,157,807,17218
1853,150,817,17180
1858,162,804,17176
1871,161,798,17170
1862,183,799,17156
1858,181,825,17136
1872,164,857,17107
1858,177,849,17116
1862,162,859,17117
1873,172,848,17107
1885,154,844,17117
1861,183,828,17128
1872,177,833,17118
1864,175,816,17145
1834,173,828,17165
1834,160,829,17177
1846,167,830,17157
1850,161,825,17164
1856,174,804,17166
1842,183,792,17183
1841,192,801,17166
1878,172,817,17133
1897,155,827,17121
1889,168,814,17129
1890,178,811,17121
1873,184,830,17113
1874,181,813,17132
1888,161,825,17126
1913,167,815,17105
1914,169,814,17103
1922,174,804,17100
1946,153,800,17101
1958,180,766,17096
1955,182,773,17090
1965,155,787,17093
1992,151,776,17081
1983,172,763,17082
2000,181,753,17066
1997,171,765,17067
2012,157,770,17061
2003,185,759,17053
2021,151,792,17036
2043,158,774,17025
2053,161,770,17016
2081,152,766,17001
2088,164,750,16998
2099,178,767,16956
2102,187,787,16924
2072,201,803,16924
2062,181,835,16922
2052,179,839,16930
2033,194,829,16944
2005,191,848,16956
2009,203,875,16913
1999,189,894,16918
2010,171,903,16916
1987,205,885,16923
1969,205,894,16932
1969,193,910,16928
1937,200,901,16962
1914,212,924,16950
1888,209,941,16962
1890,185,956,16969
1869,182,952,16997
1854,193,932,17021
1869,176,939,17016
1870,199,894,17037
1823,216,904,17057
1829,180,941,17050
1820,202,939,17039
1837,180,946,17037
1862,167,940,17031
1861,170,909,17060
1846,186,889,17079
1837,179,906,17078
1831,176,897,17096
1815,204,871,17110
1821,179,875,17125
1809,187,858,17146
1809,174,846,17171
1818,178,832,17172
1867,184,843,17106
1868,188,831,17113
1882,177,830,17111
1911,169,834,17086
1934,181,845,17040
1935,196,882,16987
1930,201,889,16980
1936,179,892,16993
1942,179,881,16998
1916,202,845,17037
1909,191,874,17026
1929,190,872,17009
1930,203,866,17001
1934,181,914,16971
1897,209,918,16976
1896,191,916,16997
1911,187,891,17011
1893,183,877,17047
1912,174,873,17041
1919,181,865,17035
1948,186,844,17022
1965,183,857,16995
1997,175,863,16965
2026,178,862,16934
2044,172,875,16909
2015,175,860,16950
1993,191,841,16975
1962,213,876,16949
1952,191,912,16945
1936,208,907,16949
1919,197,933,16951
1932,184,935,16949
1919,200,943,16938
1913,213,929,16945
1932,188,957,16923
1921,215,943,16921
1916,206,949,16929
1920,204,931,16945
1905,217,933,16945
1890,217,949,16944
1871,188,962,16979
1880,189,949,16982
1855,204,954,16987
1837,188,969,17006
1823,197,957,17023
1856,189,943,17012
1864,191,944,17001
1873,189,906,17032
1862,207,901,17030
1871,203,895,17031
1863,187,902,17048
1880,182,901,17037
1891,179,908,17022
1907,182,897,17014
1916,198,883,17003
1936,190,890,16984
1937,191,905,16967
1937,192,900,16971
1953,187,889,16971
1979,190,873,16958
1986,174,883,16957
1947,212,870,16971
1922,211,896,16971
1896,200,933,16971
1887,206,912,16995
1863,212,934,16991
1855,208,948,16989
1854,206,951,16989
1855,197,962,16986
1882,181,919,17018
1875,208,892,17025
1844,205,886,17065
1853,184,904,17059
1878,178,877,17067
1857,199,855,17089
1853,185,855,17107
1854,196,856,17094
1870,171,863,17096
1894,173,844,17089
1870,192,844,17094
1854,198,847,17101
1854,207,869,17070
1857,185,896,17062
1869,188,892,17051
1866,183,880,17071
1892,161,882,17065
1895,193,875,17037
1890,197,891,17022
1892,194,894,17020
1898,186,887,17029
1908,173,872,17047
1929,182,865,17024
1928,188,873,17011
1918,185,873,17024
1941,184,869,17006
1955,177,879,16989
1922,199,860,17019
1927,181,866,17026
1935,170,891,17004
1915,206,879,17000
1932,193,888,16987
1929,212,880,16979
1932,181,896,16991
1932,196,877,16995
1937,182,880,17001
1928,188,891,16993
1953,193,893,16961
1941,204,893,16962
1926,205,917,16952
1892,189,937,16982
1898,193,947,16962
1863,212,957,16968
1842,204,955,16999
1840,212,947,17001
1854,201,943,17002
1810,199,965,17026
1801,196,968,17035
1820,178,957,17045
1817,196,927,17060
1819,190,929,17062
1839,204,918,17039
1852,200,906,17042
1842,202,908,17048
1836,208,883,17073
1838,202,873,17087
1851,188,881,17080
1879,177,881,17063
1901,167,864,17068
1917,173,868,17042
1898,179,876,17047
1905,192,856,17047
1923,183,874,17020
1927,187,867,17019
1951,174,864,17011
1951,191,842,17016
1928,224,840,17008
1944,208,852,16996
1964,186,867,16983
1992,185,864,16959
1999,194,870,16937
1980,190,842,16988
1982,191,866,16961
1967,201,876,16956
1988,182,877,16953
1968,205,879,16948
2003,184,894,16919
1978,214,874,16934
1980,202,871,16947
1967,212,878,16943
1955,193,898,16954
1920,217,909,16954
1898,213,933,16956
1876,205,963,16956
1863,184,1001,16952
1866,203,977,16954
1844,212,985,16959
1819,213,1016,16952
1817,186,1019,16978
1828,188,994,16990
1828,186,966,17020
1819,201,974,17006
