19990,0,10,0
19978,12,10,0
19968,19,12,1
19955,24,19,2
19931,34,29,6
19875,67,49,9
19752,141,92,15
19514,263,197,26
19067,483,396,54
18232,897,765,106
16663,1654,1464,219
14064,2698,2809,429
10328,3862,4995,815
6246,4255,8007,1492
2933,3511,11014,2542
1180,1945,12894,3981
435,890,12964,5711
188,378,12030,7404
96,197,10723,8984
74,121,9473,10332
74,102,8256,11568
79,94,7236,12591
87,91,6281,13541
111,88,5447,14354
118,95,4806,14981
134,86,4208,15572
147,88,3669,16096
175,81,3218,16526
213,79,2790,16918
226,99,2439,17236
256,93,2137,17514
299,88,1868,17745
314,84,1648,17954
343,90,1441,18126
380,89,1264,18267
416,74,1129,18381
462,78,974,18486
492,75,884,18549
525,71,798,18606
559,67,719,18655
621,55,657,18667
646,66,589,18699
698,56,551,18695
759,56,481,18704
815,50,433,18702
870,49,398,18683
918,53,348,18681
980,42,340,18638
1032,45,317,18606
1066,46,297,18591
1120,43,276,18561
1169,35,263,18533
1217,37,247,18499
1270,38,226,18466
1336,36,216,18412
1391,27,197,18385
1432,31,168,18369
1494,28,156,18322
1544,29,143,18284
1594,24,145,18237
1649,23,136,18192
1715,22,134,18129
1782,18,128,18072
1841,12,119,18028
1888,17,108,17987
1937,19,104,17940
1992,15,104,17889
2050,21,96,17833
2102,23,96,17779
2149,22,98,17731
2199,21,103,17677
2252,18,103,17627
2288,25,106,17581
2345,24,116,17515
2401,21,125,17453
2428,34,112,17426
2467,32,127,17374
2510,32,133,17325
2545,32,140,17283
2576,35,143,17246
2595,42,155,17208
2619,38,172,17171
2635,55,181,17129
2650,61,205,17084
2660,64,230,17046
2692,54,255,16999
2695,65,272,16968
2701,65,289,16945
2703,72,293,16932
2692,82,318,16908
2692,72,347,16889
2683,81,375,16861
2661,98,373,16868
2642,105,406,16847
2615,107,443,16835
2568,121,477,16834
2521,118,529,16832
2494,107,569,16830
2437,130,576,16857
2395,115,600,16890
2352,141,602,16905
2308,116,635,16941
2263,139,633,16965
2190,150,669,16991
2122,157,700,17021
2089,137,738,17036
2036,155,741,17068
1959,160,760,17121
1933,147,774,17146
1898,146,769,17187
1850,156,778,17216
1806,139,788,17267
1772,132,784,17312
1749,134,773,17344
1743,136,755,17366
1731,139,751,17379
1710,125,737,17428
1674,158,710,17458
1715,107,734,17444
1694,145,691,17470
1693,131,684,17492
1696,129,672,17503
1703,130,658,17509
1686,143,644,17527
1701,122,666,17511
1699,135,658,17508
1697,123,667,17513
1701,127,660,17512
1716,108,672,17504
1729,125,640,17506
1731,126,647,17496
1759,121,647,17473
1771,126,639,17464
1800,108,643,17449
1828,103,615,17454
1862,108,589,17441
1876,131,567,17426
1886,125,589,17400
1894,107,602,17397
1904,120,595,17381
1948,101,595,17356
1984,96,567,17353
2020,103,538,17339
2026,114,521,17339
2056,109,517,17318
2100,114,504,17282
2109,119,517,17255
2155,117,511,17217
2164,132,502,17202
2191,120,491,17198
2201,136,488,17175
2207,127,512,17154
2226,143,524,17107
2223,141,546,17090
2222,131,579,17068
2229,142,587,17042
2218,152,594,17036
2209,146,612,17033
2212,145,624,17019
2195,163,659,16983
2198,160,698,16944
2201,164,700,16935
2201,150,709,16940
2176,175,709,16940
2184,152,734,16930
2203,140,743,16914
2197,163,746,16894
2176,177,753,16894
2158,174,786,16882
2126,187,802,16885
2098,190,826,16886
2081,174,857,16888
2040,199,887,16874
2002,186,909,16903
1977,184,914,16925
1944,188,916,16952
1900,182,935,16983
1895,177,935,16993
1859,185,916,17040
1838,184,918,17060
1849,171,925,17055
1835,182,905,17078
1828,180,922,17070
1822,168,911,17099
1777,201,903,17119
1766,169,923,17142
1774,151,901,17174
1760,177,883,17180
1756,171,888,17185
1742,173,891,17194
1739,176,878,17207
1749,171,853,17227
1756,165,840,17239
1752,173,821,17254
1755,166,817,17262
1792,147,813,17248
1784,172,797,17247
1802,144,793,17261
1818,172,762,17248
1827,175,791,17207
1818,168,797,17217
1837,166,795,17202
1832,196,777,17195
1843,175,794,17188
1861,170,781,17188
1857,174,780,17189
1875,159,777,17189
1874,161,776,17189
1906,164,770,17160
1903,155,752,17190
1897,186,772,17145
1905,175,784,17136
1918,177,780,17125
1932,167,790,17111
1922,180,795,17103
1930,165,810,17095
1911,199,794,17096
1905,171,811,17113
1899,197,791,17113
1899,168,796,17137
1905,175,812,17108
1910,190,825,17075
1908,168,837,17087
1909,167,850,17074
1911,179,828,17082
1916,177,841,17066
1939,176,846,17039
1944,162,850,17044
1954,170,833,17043
1932,190,834,17044
1934,170,836,17060
1927,184,822,17067
1912,188,841,17059
1916,169,861,17054
1914,183,853,17050
1910,175,869,17046
1926,183,868,17023
1933,197,843,17027
1934,179,859,17028
1902,205,855,17038
1893,188,869,17050
1892,182,857,17069
1894,181,847,17078
1904,165,841,17090
1912,171,809,17108
1929,161,808,17102
1931,170,811,17088
1949,164,813,17074
1951,181,810,17058
1967,166,809,17058
1952,179,797,17072
1951,176,800,17073
1972,171,823,17034
1974,164,832,17030
1964,165,851,17020
1952,185,842,17021
1945,179,868,17008
1931,189,858,17022
1943,166,869,17022
1933,209,861,16997
1946,174,889,16991
1912,190,862,17036
1884,202,874,17040
1896,187,888,17029
1879,185,855,17081
1855,199,852,17094
1858,185,847,17110
1864,191,855,17090
1863,187,857,17093
1863,169,856,17112
1879,184,842,17095
1884,203,824,17089
1896,173,848,17083
1865,193,841,17101
1865,199,832,17104
1860,193,839,17108
1857,195,827,17121
1870,177,828,17125
1882,174,824,17120
1895,166,821,17118
1921,162,793,17124
1921,185,770,17124
1952,167,778,17103
1967,171,778,17084
1952,189,784,17075
1941,177,808,17074
1938,177,823,17062
1949,178,837,17036
1935,186,825,17054
1921,199,848,17032
1896,202,860,17042
1900,196,871,17033
1903,209,869,17019
1924,188,870,17018
1937,200,842,17021
1918,207,847,17028
1887,200,864,17049
1883,205,859,17053
1884,201,873,17042
1882,186,877,17055
1907,169,888,17036
1917,184,876,17023
1950,176,881,16993
1940,199,877,16984
1941,187,890,16982
1958,187,893,16962
1925,209,896,16970
1939,188,914,16959
1935,193,914,16958
1935,174,921,16970
1962,169,911,16958
1971,179,886,16964
1940,203,882,16975
1956,191,884,16969
1944,195,891,16970
1930,194,902,16974
1934,177,913,16976
1928,193,911,16968
1939,187,932,16942
1939,192,897,16972
1916,204,906,16974
1927,185,916,16972
1943,204,902,16951
1930,197,938,16935
1928,214,934,16924
1957,214,930,16899
1943,222,941,16894
1929,231,968,16872
1948,208,996,16848
1917,215,980,16888
1888,235,1002,16875
1917,186,1021,16876
1888,243,983,16886
1855,244,996,16905
1843,217,1012,16928
1820,220,1010,16950
1844,192,1017,16947
1840,209,1007,16944
1831,198,1019,16952
1840,188,1024,16948
1839,196,1012,16953
1838,197,981,16984
1834,205,978,16983
1817,207,967,17009
1817,219,954,17010
1830,206,966,16998
1836,193,963,17008
